animal_zodiac,kr,fortune,peak_time,peak_tip,low_time,low_tip
ox,소띠,"오늘 중요한 결정은 오전에 내리세요. 소띠는 피곤할수록 현상 유지를 선택하는 타입인데, 오전의 판단이 가장 정확합니다.",오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,"오늘 집 정리 하나를 하면 기분이 올라와요. 소띠는 공간이 정돈되어야 마음이 안정되는 타입인데, 서랍 하나만 정리해도 오늘 밤이 달라져요.",오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,"오늘 피로가 쌓여도 내색 못 하는 날입니다. '좀 힘들다'는 말을 한 번 해보시기 바랍니다. 소띠는 티를 잘 안 내는 타입인데, 오늘은 그 말이 필요합니다.",오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,"오늘 오랫동안 미뤄온 것을 처리하기 좋은 날입니다. 소띠는 시작하면 끝까지 가는 타입인데, 오늘이 그 시작점이면 됩니다.",오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,"오늘 계획을 세우는 것 자체가 에너지를 주는 날입니다. 소띠는 로드맵이 있으면 안심하는 타입인데, 이번 주 계획을 한 장에 정리해두면 한결 가벼워져요.",오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,규칙적인 식사 시간을 지키는 것만으로 컨디션이 달라져요. 소띠는 생활 패턴이 흐트러지면 기분도 같이 내려가는 타입입니다.,오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,"오늘 고마운 사람에게 표현하기 좋은 날입니다. 소띠는 감정 표현이 서툰 타입인데, 짧은 문자 한 줄도 오늘은 충분히 전달됩니다.",오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,"오늘 건강 루틴 하나를 추가하기 좋은 날입니다. 소띠는 습관으로 만들면 오래 가는 타입인데, 저녁 10분 걷기부터 시작해보시기 바랍니다.",오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,"오늘 작은 불편함을 말하지 않고 참고 있다면 오늘 안에 한 번은 표현하시기 바랍니다. 소띠는 참으면 쌓이는 타입인데, 작게 말할수록 관계가 오래 갑니다.",오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,오늘 반복적인 작업에서 소띠가 가장 빛나는 날입니다. 꼼꼼하게 끝까지 가는 기질이 오늘 가장 잘 맞습니다.,오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,"오늘 오래된 연락처에서 연락이 오거나, 먼저 연락해보고 싶은 사람이 떠오를 수 있습니다. 소띠는 관계를 오래 유지하는 타입인데, 오늘 그 연결이 의외로 큰 기회가 됩니다.",오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,"평소보다 조금 일찍 마무리하는 게 오늘은 맞습니다. 소띠는 완전히 끝내야 쉴 수 있는 타입인데, 오늘은 80%에서 멈추는 연습이 필요합니다.",오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,"오늘 업무 중 실수가 생겨도 과하게 자책하지 마시기 바랍니다. 소띠는 완벽주의가 강한 타입인데, 기록하고 다음에 수정하면 됩니다.",오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,"오늘 혼자 밥 먹는 시간이 의외로 좋은 리셋이 됩니다. 소띠는 조용한 환경에서 에너지가 회복되는 타입인데, 오늘 점심 혼자 먹는 시간이 오후를 살려줘요.",오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,느리게 가는 것 같아도 가장 정확하게 가고 있는 날입니다. 소띠는 결과로 말하는 타입입니다. 지금 쌓고 있는 것이 나중에 가장 단단한 기반이 됩니다.,오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,"오늘 돈 계획을 한 번 점검하기 좋은 날입니다. 소띠는 장기 계획에 강한 타입인데, 이번 달 지출을 오늘 한 번 정리해두면 다음 달이 달라져요.",오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,오늘 중요한 약속은 반드시 적어두세요. 소띠는 기억력이 좋지만 오늘은 확인이 필요한 날입니다.,오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,"오늘 익숙하지 않은 것이 불편하게 느껴지는 날입니다. 소띠 특유의 반응인데, 불편함을 10분만 더 유지해보시기 바랍니다. 지나고 보면 별것 아닐 수 있습니다.",오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,오늘 주변에서 빠르게 결정하라는 압박이 와도 '내일까지 생각해볼게요'가 가장 안전한 답입니다. 소띠는 서두르면 후회하는 타입입니다.,오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,오늘 디테일 하나가 전체 결과를 바꿀 수 있습니다. 소띠의 꼼꼼함이 오늘 팀에서 도움이 되는 날입니다.,오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,"피곤하면 일찍 자는 게 내일을 위한 가장 좋은 선택입니다. 소띠는 충분한 수면이 다음 날 집중력을 만드는 타입인데, 오늘 밤 11시 전에 눕는 게 맞습니다.",오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,"오늘 새로운 사람을 만나는 자리가 있다면 첫인상이 오래 남는 날입니다. 소띠는 신뢰를 천천히 쌓는 타입인데, 오늘 첫 만남이 나중에 중요한 관계가 될 수 있습니다.",오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,"오늘 하루를 마무리하면서 잘한 것 하나만 떠올려보시기 바랍니다. 소띠는 스스로 인정이 인색한 타입인데, 오늘은 그 인정을 먼저 자신에게 주시기 바랍니다.",오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,오늘 아침 루틴이 잡혀있으면 하루 전체가 안정적으로 돌아갑니다. 소띠는 패턴이 있을 때 능력이 올라가는 타입입니다.,오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,남들이 넘어간 부분에서 중요한 걸 잡아내는 날입니다. 소띠의 꼼꼼함이 오늘 결과를 바꿔요.,오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,"오늘 감각적인 것들, 맛있는 것, 따뜻한 것이 기분을 회복시켜줘요. 소띠는 감각에서 안정을 찾는 타입인데, 오늘 작은 즐거움 하나를 허락하시기 바랍니다.",오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,"오늘 일찍 마무리할 수 있는 환경이 만들어져요. 소띠는 끝내야 쉬는 타입인데, 오늘은 일찍 끝내고 일찍 쉬어도 괜찮습니다.",오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,오늘도 수고했습니다. 소띠는 오늘 처리한 것들의 가치를 잘 모르는 타입입니다. 생각보다 많이 했습니다.,오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
tiger,호랑이띠,"시작은 누구보다 빠른데 중간쯤에서 다른 게 더 재밌어 보이는 패턴, 오늘 또 올라올 수 있습니다. 의지 문제가 아닙니다. 에너지가 너무 빠르게 달리는 거습니다. 오늘은 하나 끝내고 다음으로 가세요.",오전 9시~11시,호랑이띠는 오전에 추진력이 살아있습니다. 시작이 필요한 일은 오전에 해야 끝까지 갑니다.,오후 1시~3시,오후 초반엔 집중력이 흐트러져요. 억지로 집중하려 하면 더 지쳐요.
tiger,호랑이띠,"화가 빠르게 올라오는 날입니다. 호랑이띠는 반응 속도가 빠른 타입인데, 말 나가기 전 3초만 멈추면 오늘 관계가 지켜져요. 그 3초가 오늘 가장 중요한 순간입니다.",오전 9시~11시,호랑이띠는 오전에 추진력이 살아있습니다. 시작이 필요한 일은 오전에 해야 끝까지 갑니다.,오후 1시~3시,오후 초반엔 집중력이 흐트러져요. 억지로 집중하려 하면 더 지쳐요.
tiger,호랑이띠,"몸을 쓰는 활동이 오늘 에너지를 가장 효율적으로 해소해줘요. 호랑이띠는 앉아있으면 오히려 예민해지는 타입인데, 오늘 30분 움직임이 하루를 바꿔요.",오전 9시~11시,호랑이띠는 오전에 추진력이 살아있습니다. 시작이 필요한 일은 오전에 해야 끝까지 갑니다.,오후 1시~3시,오후 초반엔 집중력이 흐트러져요. 억지로 집중하려 하면 더 지쳐요.
