chinese,type,fortune
개띠,총운,"오늘은 마음속 깊이 쌓아두었던 걱정들이 수면 위로 떠오르는 하루가 될 수 있습니다. 개띠 특유의 책임감이 강하게 작동하여 혼자 모든 것을 짊어지려는 경향이 나타날 수 있으나, 때로는 주변의 도움을 받아들이는 것이 더 현명한 선택임을 기억하시기 바랍니다."
개띠,총운,"오늘의 에너지는 신뢰를 기반으로 한 관계에서 빛을 발합니다. 오랜 인연이나 믿음을 쌓아온 사람과의 교류에서 뜻밖의 기회가 찾아올 수 있으니, 의리 있는 태도를 유지하며 진심을 나누시기 바랍니다."
개띠,총운,"해야 할 일과 지켜야 할 원칙 사이에서 고민이 깊어지는 하루가 될 수 있습니다. 개띠의 고지식한 면이 오히려 신뢰감을 높여주는 순간이 될 수 있으니, 흔들리지 않는 자신의 기준을 믿고 나아가시기 바랍니다."
개띠,총운,"오늘은 지나친 걱정이 판단력을 흐릴 수 있는 날입니다. 개띠 특유의 정의감이 앞서다 보면 불필요한 갈등에 휘말릴 수 있으니, 옳고 그름을 판단하기에 앞서 상황을 충분히 살피는 여유를 가지시기 바랍니다."
개띠,총운,"오늘 하루는 묵묵히 걸어온 길이 서서히 결실을 맺기 시작하는 흐름을 보입니다. 충성스럽고 성실한 태도로 쌓아온 신뢰가 주변 사람들에게 인정받는 순간이 찾아올 수 있으니, 자신의 노력을 과소평가하지 마시기 바랍니다."
개띠,애정운,"상대방을 향한 마음이 깊을수록 오히려 표현하기 어려워지는 날입니다. 개띠 특유의 신중함이 감정을 안으로 삼키게 만들 수 있으나, 오늘은 작은 한마디라도 용기 내어 전하는 것이 관계에 온기를 더합니다."
개띠,애정운,"소중한 사람이 걱정될수록 지나치게 챙기려는 마음이 부담으로 전해질 수 있는 날입니다. 의리와 충성심은 개띠의 큰 덕목이지만, 오늘은 한 발짝 물러서서 상대방의 속도를 존중하는 자세가 더 깊은 신뢰를 쌓아줍니다."
개띠,애정운,"오랫동안 쌓아온 감정을 이제는 정리할 때가 되었음을 느끼는 날입니다. 책임감이 강한 개띠는 관계를 쉽게 포기하지 않는 성향이 있으나, 놓아주는 것 역시 상대를 아끼는 방식임을 오늘은 받아들이시기 바랍니다."
개띠,애정운,"믿었던 사람으로부터 서운함을 느끼더라도 감정을 앞세우기보다 차분히 대화로 풀어가는 것이 현명합니다. 정의감이 강한 개띠는 옳고 그름을 따지고 싶은 마음이 앞설 수 있으나, 오늘은 판단보다 경청이 관계를 지키는 열쇠가 됩니다."
개띠,애정운,"새로운 인연 앞에서 쉽게 마음을 열지 못하고 경계하는 자신을 발견하는 날입니다. 개띠의 신중함과 고지식함은 때로 관계의 시작을 늦추기도 하지만, 진심으로 대하는 태도는 반드시 상대에게 전해지므로 있는 그대로의 모습을 보여주시기 바랍니다."
개띠,금전운,오늘은 지출이 예상보다 많아져 걱정이 앞서는 하루가 될 수 있습니다. 책임감이 강한 개띠 특유의 성향으로 인해 주변의 부탁을 거절하지 못하고 지갑을 여는 상황이 생길 수 있으니 주의가 필요합니다. 꼭 필요한 지출인지 한 번 더 확인하는 신중함이 요구됩니다.
개띠,금전운,"믿었던 사람과 관련된 금전 문제로 마음이 무거워질 수 있는 날입니다. 의리를 중시하는 개띠의 성향상 손해를 감수하면서도 상대를 배려하려는 마음이 앞설 수 있으나, 오늘만큼은 냉정하게 판단하는 자세가 재정을 지키는 길이 됩니다."
개띠,금전운,"수입과 지출의 균형을 점검하기에 좋은 흐름이 감지됩니다. 고지식하리만큼 원칙을 지키는 개띠의 성실함이 오늘은 오히려 강점으로 작용하여, 꼼꼼한 가계부 정리나 재정 계획 수립에 있어 좋은 성과를 거둘 수 있습니다."
개띠,금전운,"투자나 새로운 금전 계획을 앞두고 지나치게 걱정이 많아져 결정을 미루게 되는 날입니다. 신중함은 미덕이나 지나친 염려는 오히려 좋은 기회를 놓치게 만들 수 있으니, 충분히 검토한 사안이라면 과감하게 실행에 옮기는 용기도 필요합니다."
개띠,금전운,"오늘은 타인을 위한 보증이나 공동 지출 제안에 각별한 주의가 필요합니다. 신뢰와 의리를 중시하는 개띠이지만, 금전 문제에서만큼은 감정보다 사실을 기준으로 판단하는 것이 장기적인 재정 건강을 지키는 데 바람직합니다."
개띠,직장운,"맡은 일에 최선을 다하지만 인정받지 못한다는 느낌이 들어 지쳐 있을 수 있습니다. 오늘은 묵묵히 쌓아온 책임감과 성실함이 주변의 눈에 띄는 하루가 됩니다. 조용히 해온 노력이 뒤늦게라도 빛을 발하게 되므로, 흔들리지 않고 자신의 자리를 지키는 것이 중요합니다."
개띠,직장운,"동료와의 관계에서 의리를 중시하는 성향이 오늘 업무에 긍정적인 영향을 미칩니다. 팀 안에서 신뢰받는 존재로 자연스럽게 자리매김하게 되며, 협력이 필요한 상황에서 주도적인 역할을 맡게 될 가능성이 있습니다. 함께하는 동료를 배려하는 자세가 좋은 성과로 이어집니다."
개띠,직장운,"업무 처리 방식에 대해 스스로 지나치게 걱정하거나 완벽을 추구하느라 진행이 더뎌질 수 있는 날입니다. 고지식하게 원칙을 고수하는 것도 장점이지만, 오늘은 유연하게 방향을 조율하는 것이 더 나은 결과를 가져다줍니다. 완성도보다는 실행력에 집중하시기 바랍니다."
개띠,직장운,"직장 내에서 불합리한 상황을 마주하더라도 감정을 앞세우기보다는 신중하게 대처하는 것이 유리합니다. 강한 정의감이 오해를 불러일으킬 수 있으므로, 하고 싶은 말은 적절한 시점을 가려서 전달하시기 바랍니다. 참을성을 갖고 상황을 지켜보는 것이 장기적으로 신뢰를 지키는 길이 됩니다."
개띠,직장운,"오늘은 상사 또는 윗선으로부터 중요한 업무를 위임받을 가능성이 있습니다. 충성심과 책임감이 강한 특성 덕분에 신뢰할 수 있는 인물로 평가받고 있으며, 이를 바탕으로 새로운 기회가 열릴 수 있습니다. 주어진 역할에 성실하게 임한다면 커리어에 긍정적인 전환점이 마련됩니다."
개띠,건강운,타인을 위해 헌신하느라 정작 자신의 피로는 뒤로 미뤄온 날들이 쌓여 있을 것입니다. 오늘은 책임감을 잠시 내려놓고 몸이 보내는 신호에 귀를 기울이시기 바랍니다. 충분한 휴식이 곧 내일의 의리를 지키는 힘이 됩니다.
개띠,건강운,걱정이 많은 성격 탓에 마음의 긴장이 신체 곳곳에 영향을 미치고 있을 수 있습니다. 특히 어깨와 목 주변의 뭉침이 심해질 수 있으니 가벼운 스트레칭으로 긴장을 풀어주시기 바랍니다. 몸의 이완이 정신의 안정으로 이어지는 하루가 될 것입니다.
개띠,건강운,강한 정의감과 책임감으로 주변을 돌보다 보면 자신의 에너지가 소진되는 것을 미처 깨닫지 못하는 경우가 많습니다. 오늘은 식사 시간을 거르지 않고 규칙적으로 지키는 것만으로도 건강 관리에 큰 도움이 됩니다. 나를 지켜야 주변도 지킬 수 있음을 기억하시기 바랍니다.
개띠,건강운,신뢰를 중시하는 성품으로 인해 타인의 고민까지 함께 짊어지다 보면 정신적 피로가 누적되기 쉽습니다. 오늘은 혼자만의 조용한 시간을 확보하여 복잡한 생각을 정리하시기 바랍니다. 마음의 여백을 만드는 것이 정신 건강을 지키는 가장 확실한 방법입니다.
개띠,건강운,고지식한 면이 있어 무리한 상황에서도 쉽게 포기하거나 쉬지 못하는 경향이 있습니다. 오늘만큼은 완벽하게 해내려는 의지를 내려놓고 몸의 한계를 솔직하게 인정하시기 바랍니다. 적절한 휴식을 선택하는 것 역시 책임감 있는 자기 관리의 일부입니다.
개띠,대인운,"가까운 사람에게 서운함을 느끼더라도 오늘은 섣불리 감정을 드러내지 않는 것이 좋습니다. 개띠 특유의 강한 의리와 책임감이 오히려 상대에게 부담으로 전해질 수 있으니, 한 발짝 물러서서 상대의 입장을 헤아려 보시기 바랍니다."
개띠,대인운,"오늘은 믿었던 사람의 행동이 기대에 미치지 못해 실망감을 느낄 수 있습니다. 다만 개띠 특유의 고지식한 기준을 잠시 내려놓고 상대의 상황을 너그럽게 바라본다면, 관계가 한층 단단해지는 계기가 될 수 있습니다."
개띠,대인운,"주변 사람들의 고민을 자신의 일처럼 떠안으려는 마음이 강해지는 날입니다. 책임감과 충성심이 남다른 개띠이지만, 오늘만큼은 모든 것을 혼자 감당하려 하지 말고 도움을 청하는 용기도 필요합니다."
개띠,대인운,"새로운 인연이 생길 가능성이 있는 날이나, 처음 만나는 자리에서 지나치게 걱정하거나 경계심을 드러내면 좋은 인상을 남기기 어렵습니다. 개띠의 진실한 면모를 자연스럽게 보여주는 것만으로도 충분히 신뢰를 쌓을 수 있습니다."
개띠,대인운,"오랫동안 쌓인 오해를 풀고 싶은 마음이 들 수 있는 날입니다. 개띠 특유의 정의감으로 옳고 그름을 따지기보다, 진심 어린 말 한마디로 먼저 다가가는 것이 관계 회복에 훨씬 효과적으로 작용합니다."
개띠,행동운,"오늘은 미뤄두었던 중요한 결정을 내려야 할 때입니다. 개띠 특유의 강한 책임감을 믿고, 망설임 없이 선택의 첫 발을 내딛으시기 바랍니다. 지나친 걱정이 오히려 기회를 놓치게 만들 수 있으니, 지금 이 순간의 판단을 신뢰하시기 바랍니다."
개띠,행동운,가까운 이에게 솔직한 마음을 전하는 것이 오늘의 핵심 행동입니다. 충성심과 의리를 중시하는 개띠의 성품이 오늘따라 더욱 빛을 발하는 날입니다. 오해가 쌓이기 전에 먼저 다가가 진심을 전하시면 관계가 한층 단단해질 것입니다.
개띠,행동운,"오늘은 혼자 짊어지던 짐을 내려놓고 주변에 도움을 요청하는 행동이 필요합니다. 책임감이 강한 개띠는 모든 것을 스스로 해결하려는 경향이 있으나, 때로는 의지하는 것이 더 현명한 선택이 됩니다. 신뢰할 수 있는 사람에게 솔직히 상황을 털어놓으시기 바랍니다."
개띠,행동운,"오늘은 옳다고 여기는 일에 대해 분명한 입장을 표명하는 것이 바람직합니다. 강한 정의감을 지닌 개띠에게 침묵은 오히려 내면의 갈등을 키우는 요인이 됩니다. 단, 감정을 앞세우기보다 차분하고 논리적인 방식으로 의견을 전달하시기 바랍니다."
개띠,행동운,"오늘은 지나치게 고집스러운 태도를 내려놓고 상대방의 방식을 수용해보는 시도가 필요합니다. 개띠의 고지식한 면이 신뢰를 주기도 하지만, 때로는 유연한 자세가 더 나은 결과를 이끌어냅니다. 작은 양보 하나가 오늘 중요한 국면을 전환하는 열쇠가 될 것입니다."
돼지띠,총운,"오늘은 마음속에 쌓인 피로가 느껴지는 하루일 수 있습니다. 그러나 돼지띠 특유의 낙천적인 기운이 서서히 빛을 발하며, 무거운 감정이 점차 가벼워지는 흐름이 형성됩니다. 지나친 걱정보다는 현재에 집중하는 자세가 오늘의 에너지를 높이는 데 도움이 됩니다."
돼지띠,총운,주변 사람들과의 관계에서 따뜻한 기운이 감도는 하루입니다. 타고난 포용력과 관대함 덕분에 오늘 만나는 인연들로부터 좋은 인상을 받게 됩니다. 다만 지나친 배려로 인해 정작 본인의 일을 미루는 상황이 생기지 않도록 주의하시기 바랍니다.
돼지띠,총운,"새로운 시도를 앞두고 망설임이 커지는 하루가 될 수 있습니다. 돼지띠의 성실한 기질은 충분한 준비를 갖추게 하지만, 우유부단한 성향이 결정을 더디게 만들 수 있습니다. 오늘만큼은 작은 선택이라도 스스로 결론을 내리는 연습이 큰 도움이 됩니다."
돼지띠,총운,"기대했던 일이 예상과 다르게 흘러가더라도 실망하지 않으셔도 됩니다. 돼지띠의 너그러운 마음이 상황을 유연하게 받아들이는 힘이 되어 주며, 뜻밖의 방향에서 오히려 좋은 기회가 찾아오는 흐름이 감지됩니다. 결과보다는 과정에 집중하는 하루로 삼으시기 바랍니다."
돼지띠,총운,"오늘은 혼자 모든 것을 해결하려는 부담을 내려놓는 것이 현명합니다. 순수하고 성실한 돼지띠의 기질이 주변의 신뢰를 이끌어내는 날이므로, 필요한 경우 도움을 요청하면 생각보다 쉽게 해결의 실마리가 풀립니다. 작은 협력 하나가 오늘 하루의 흐름을 크게 바꾸어 놓을 수 있습니다."
돼지띠,애정운,"누군가를 향한 마음이 커질수록 오히려 표현이 망설여지는 하루입니다. 돼지띠 특유의 너그러운 포용력은 상대를 편안하게 만드는 큰 힘이 되지만, 오늘은 그 따뜻함을 말로도 전달해 보시기 바랍니다. 마음속에만 담아두기보다 작은 한마디가 관계를 한 걸음 더 가깝게 만들어 줄 것입니다."
돼지띠,애정운,오늘은 가까운 사람의 사소한 말과 행동에서 진심을 발견하게 됩니다. 평소 낙천적인 시선으로 상대의 좋은 면을 먼저 보아온 돼지띠의 성향이 오늘따라 더욱 빛을 발합니다. 그 따뜻한 시선이 상대에게도 고스란히 전해져 서로의 신뢰가 깊어지는 하루가 됩니다.
돼지띠,애정운,"마음에 두고 있는 상대가 있다면 오늘은 먼저 연락해 보시기 바랍니다. 결정을 미루는 습관이 소중한 인연을 놓치게 만들 수 있으니, 돼지띠 특유의 성실하고 진실된 모습으로 솔직하게 다가가는 것이 좋습니다. 상대방은 꾸밈없는 진심에 더 큰 호감을 느끼게 됩니다."
돼지띠,애정운,연인 또는 가까운 사람과의 관계에서 작은 오해가 쌓여 있다면 오늘이 풀어낼 기회입니다. 돼지띠의 관대한 마음으로 먼저 이해의 손을 내밀면 상대도 마음의 문을 열게 됩니다. 억울한 감정이 있더라도 잠시 내려놓는 용기가 관계를 한층 성숙하게 만들어 줄 것입니다.
돼지띠,애정운,오늘은 혼자 모든 감정을 감당하려 하지 않아도 됩니다. 순진하고 따뜻한 돼지띠의 마음은 종종 상대에게 모든 것을 맞추려다 스스로 지치게 만들기도 합니다. 나의 감정과 바람을 조용히 꺼내 놓는 것이 오히려 관계를 더욱 건강하게 유지하는 방법임을 기억하시기 바랍니다.
돼지띠,금전운,"오늘은 지출이 예상보다 늘어나 마음이 무거울 수 있습니다. 돼지띠 특유의 너그러운 성품이 주변의 부탁을 거절하지 못하게 만들 수 있으니, 타인을 위한 지출은 오늘만큼은 신중하게 결정하시기 바랍니다. 베풀고 싶은 마음은 귀하지만, 자신의 재정 상태를 먼저 살피는 것이 현명합니다."
돼지띠,금전운,"수입과 지출의 균형이 다소 흔들릴 수 있는 날입니다. 낙천적인 성격 덕분에 큰 걱정 없이 지나칠 수 있으나, 작은 소비가 쌓여 월말에 부담이 될 수 있습니다. 오늘은 가계부를 한 번 점검하는 시간을 갖는 것이 도움이 됩니다."
돼지띠,금전운,뜻하지 않은 곳에서 소소한 수입이 생길 가능성이 있는 날입니다. 돼지띠의 성실한 노력이 뒤늦게 결실을 맺는 흐름이 감지됩니다. 다만 순진한 판단으로 검증되지 않은 곳에 바로 재투자하는 것은 삼가시기 바랍니다.
돼지띠,금전운,투자나 재테크에 관한 솔깃한 제안이 들어올 수 있는 날입니다. 포용력이 크고 관대한 돼지띠는 상대방의 말을 쉽게 믿는 경향이 있어 각별한 주의가 필요합니다. 결정을 서두르지 말고 충분한 정보를 수집한 뒤 판단하시기 바랍니다.
돼지띠,금전운,오늘은 소비 욕구가 평소보다 강하게 느껴질 수 있습니다. 우유부단한 성향으로 인해 필요하지 않은 물건도 망설이다 결국 구매하게 되는 상황이 생길 수 있습니다. 장바구니에 담기 전에 꼭 필요한 것인지 한 번 더 자문하는 습관이 오늘의 금전운을 지켜줄 것입니다.
돼지띠,직장운,"오늘은 맡은 업무가 생각보다 무겁게 느껴질 수 있습니다. 돼지띠 특유의 성실함으로 꾸준히 임하다 보면 어느 순간 흐름이 풀리기 시작합니다. 다만 결정을 미루는 습관이 발목을 잡을 수 있으니, 오늘만큼은 빠른 판단을 의식적으로 실천해 보시기 바랍니다."
돼지띠,직장운,"직장 내에서 갈등이 생기더라도 돼지띠의 너그러운 성품이 자연스럽게 분위기를 부드럽게 만들어 줍니다. 주변 동료들이 그 포용력을 신뢰하고 있으니, 오늘은 중재자 역할을 자처하면 좋은 평가로 이어질 수 있습니다. 관계가 곧 성과임을 기억하시기 바랍니다."
돼지띠,직장운,"새로운 프로젝트나 업무 제안이 들어올 수 있는 하루입니다. 돼지띠의 낙천적인 기질 덕분에 긍정적으로 수용하는 자세는 훌륭하지만, 지나치게 많은 역할을 떠안지 않도록 자신의 역량을 먼저 점검하는 것이 중요합니다. 선택과 집중이 오늘의 핵심입니다."
돼지띠,직장운,"평소 묵묵히 쌓아온 노력이 오늘 주변의 인정으로 돌아올 수 있습니다. 돼지띠 특유의 꾸준한 성실함은 화려하지 않지만 반드시 눈에 띄는 순간이 찾아옵니다. 칭찬이나 피드백을 겸허히 받아들이고, 그 에너지를 다음 단계의 도약으로 연결하시기 바랍니다."
돼지띠,직장운,"오늘은 스스로의 의견을 좀 더 분명하게 표현해야 하는 상황이 생길 수 있습니다. 돼지띠의 관대한 성품이 때로는 우유부단함으로 비칠 수 있어, 중요한 회의나 논의 자리에서는 자신의 입장을 명확히 밝히는 것이 필요합니다. 부드럽되 단호한 태도가 오늘의 직장운을 한층 높여 줍니다."
돼지띠,건강운,"오늘은 몸이 평소보다 무겁고 피로감이 쉽게 쌓이는 하루가 될 수 있습니다. 돼지띠 특유의 성실함으로 무리하게 일을 이어가려는 경향이 있으나, 오늘만큼은 충분한 휴식을 우선순위에 두시기 바랍니다. 작은 산책이나 스트레칭만으로도 에너지가 회복되는 것을 느끼실 수 있습니다."
돼지띠,건강운,타인의 부탁을 거절하지 못하는 관대한 성품이 오늘은 체력 소모로 이어질 수 있으니 주의가 필요합니다. 스스로의 컨디션을 먼저 살피는 것이 결코 이기적인 일이 아님을 기억하시기 바랍니다. 자신을 돌보는 것이 곧 주변을 더 잘 챙길 수 있는 원동력이 됩니다.
돼지띠,건강운,"마음이 지나치게 여러 방향으로 분산되어 정신적 피로가 누적되기 쉬운 흐름입니다. 낙천적인 성품 덕분에 겉으로는 밝아 보일 수 있으나, 내면의 긴장은 서서히 쌓이고 있을 수 있습니다. 조용한 시간을 마련하여 자신의 감정 상태를 차분히 점검하시기 바랍니다."
돼지띠,건강운,포용력이 넓은 돼지띠는 주변의 감정과 에너지를 무의식중에 흡수하는 경향이 있습니다. 오늘은 타인의 무거운 감정에 지나치게 동화되지 않도록 적절한 심리적 거리를 유지하시기 바랍니다. 자신의 에너지를 온전히 지키는 것이 건강한 하루의 시작이 됩니다.
돼지띠,건강운,평소의 순진하고 낙관적인 태도가 건강 신호를 가볍게 넘기는 원인이 될 수 있는 날입니다. 몸에서 보내는 작은 이상 신호도 가볍게 여기지 말고 주의 깊게 살피시기 바랍니다. 충분한 수분 섭취와 규칙적인 식사를 통해 신체 균형을 유지하시면 좋은 흐름으로 마무리될 수 있습니다.
돼지띠,대인운,주변 사람들과의 관계에서 작은 오해가 생길 수 있는 하루입니다. 돼지띠 특유의 너그러운 마음으로 상대방의 입장을 먼저 헤아려 보시기 바랍니다. 포용력을 발휘할수록 관계의 실마리가 자연스럽게 풀립니다.
돼지띠,대인운,오늘은 오랫동안 연락이 뜸했던 지인에게 먼저 손을 내밀기 좋은 날입니다. 돼지띠의 따뜻한 성품이 상대방의 마음을 열게 하는 힘이 됩니다. 작은 안부 한 마디가 깊은 인연으로 이어질 수 있습니다.
돼지띠,대인운,"사람들 사이에서 중심을 잡기 어렵다고 느끼신다면, 그 감정은 자연스러운 것입니다. 돼지띠의 우유부단한 면이 오늘따라 두드러질 수 있으나, 성실하게 경청하는 태도만으로도 충분한 신뢰를 얻을 수 있습니다."
돼지띠,대인운,"오늘 만나는 사람들에게 관대한 표현을 아끼지 마시기 바랍니다. 돼지띠의 낙천적인 에너지는 주변 분위기를 밝게 만드는 데 탁월하며, 그 온기가 좋은 인연을 불러오는 씨앗이 됩니다."
돼지띠,대인운,단체 모임이나 여러 사람이 함께하는 자리에서 돼지띠의 포용력이 빛을 발하는 날입니다. 다만 지나친 순진함으로 인해 타인의 부탁을 무리하게 수락하지 않도록 주의하시기 바랍니다. 나를 지키는 것이 곧 관계를 오래 유지하는 길입니다.
돼지띠,행동운,"오늘은 결정을 미루고 싶은 마음이 강하게 드실 수 있습니다. 돼지띠 특유의 신중한 성품이 발동하여 선택의 순간을 자꾸 뒤로 미루게 되지만, 오늘만큼은 생각이 정리되는 즉시 행동으로 옮기시기 바랍니다. 작은 결단 하나가 오늘 하루의 흐름을 크게 바꾸어 놓을 것입니다."
돼지띠,행동운,"주변 사람의 부탁을 거절하기 어려운 하루가 될 수 있습니다. 타고난 관대함으로 모든 것을 떠안으려 하시겠지만, 오늘은 자신의 역량과 시간을 먼저 점검한 뒤 수락 여부를 결정하시기 바랍니다. 나를 지키는 것이 곧 상대를 위하는 길이 될 수 있습니다."
돼지띠,행동운,"오늘은 오랫동안 미뤄 두었던 일을 처음으로 시작하기에 좋은 날입니다. 돼지띠의 성실한 기운이 오늘따라 강하게 작용하므로, 계획만 세워 두고 실행하지 못했던 일에 첫 발을 내딛으시기 바랍니다. 거창하게 시작하지 않아도 됩니다. 작은 한 걸음이면 충분합니다."
돼지띠,행동운,"가까운 사람과의 오해가 쌓여 불편함을 느끼고 계신다면, 오늘이 먼저 말을 건네기에 적절한 시점입니다. 돼지띠의 넉넉한 포용력을 발휘하여 상대의 입장을 먼저 헤아리는 한마디를 건네시기 바랍니다. 먼저 손을 내미는 용기가 관계를 다시 회복시키는 열쇠가 됩니다."
돼지띠,행동운,"오늘은 여러 방면으로 에너지가 분산되기 쉬운 날입니다. 낙천적인 성품으로 여러 가지 일을 동시에 시도하고 싶어지시겠지만, 오늘은 가장 중요한 한 가지에 집중하여 완성도를 높이는 방향으로 행동하시기 바랍니다. 선택과 집중이 오늘 하루의 성과를 결정짓는 핵심이 될 것입니다."
